article_id,demographic_count,relational_count,cultural_count,doi,jstor_url,publicationYear,article_name,primary_subject,journal_title,creator,file_name,wordCount,pageCount
journal-article-10.2307_2779482,4,19,6,10.2307_2779482,https://www.jstor.org/stable/2779482,1983.0,"The Structure of Intergenerational Occupational Mobility: Generality and Specificity in Resources, Channels, and Barriers",Sociology,American Journal of Sociology,Kazuo Yamaguchi,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779482.txt,11266.0,28.0
journal-article-10.2307_2779483,0,40,63,10.2307_2779483,https://www.jstor.org/stable/2779483,1983.0,Neutralizing Sexism in Mixed-Sex Groups: Do Women Have to Be Better Than Men?,Sociology,American Journal of Sociology,M. D. Pugh; Ralph Wahrman,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779483.txt,7716.0,17.0
journal-article-10.2307_2779484,3,4,6,10.2307_2779484,https://www.jstor.org/stable/2779484,1983.0,Early Adolescent Self-Esteem as a Function of Social Class: Rosenberg and Pearlin Revisited,Sociology,American Journal of Sociology,David H. Demo; Ritch C. Savin-Williams,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779484.txt,4274.0,12.0
journal-article-10.2307_2779518,30,78,61,10.2307_2779518,https://www.jstor.org/stable/2779518,1985.0,The Emergent Organization of Plea Bargaining,Sociology,American Journal of Sociology,John F. Padgett,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779518.txt,18506.0,48.0
journal-article-10.2307_2779520,38,60,9,10.2307_2779520,https://www.jstor.org/stable/2779520,1985.0,"The Impact of Social Status, Family Structure, and Neighborhood on the Fertility of Black Adolescents",Sociology,American Journal of Sociology,Dennis P. Hogan; Evelyn M. Kitagawa,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779520.txt,12563.0,31.0
journal-article-10.2307_2779521,1,22,2,10.2307_2779521,https://www.jstor.org/stable/2779521,1985.0,Changing Attitudes Toward Separation and Divorce: Causes and Consequences,Sociology,American Journal of Sociology,Arland Thornton,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779521.txt,6735.0,17.0
journal-article-10.2307_2779522,7,26,3,10.2307_2779522,https://www.jstor.org/stable/2779522,1985.0,Family Structure and the Reproduction of Poverty,Sociology,American Journal of Sociology,Sara McLanahan,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779522.txt,9707.0,29.0
journal-article-10.2307_2779548,27,50,5,10.2307_2779548,https://www.jstor.org/stable/2779548,1982.0,Hard Times in Women's Lives: Historical Influences Across Forty Years,Sociology,American Journal of Sociology,"Glen H. Elder, Jr.; Jeffrey K. Liker",/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779548.txt,12672.0,29.0
journal-article-10.2307_2779550,33,14,0,10.2307_2779550,https://www.jstor.org/stable/2779550,1982.0,Temporal Changes and Urban Differences in Residential Segregation: A Reconsideration,Sociology,American Journal of Sociology,Stanley Lieberson; Donna K. Carter,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779550.txt,6804.0,15.0
journal-article-10.2307_2779554,0,8,2,10.2307_2779554,https://www.jstor.org/stable/2779554,1982.0,Disagreement over the Evaluation of a Controlled Experiment,Sociology,American Journal of Sociology,Hans Zeisel,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779554.txt,4202.0,12.0
journal-article-10.2307_2779555,0,3,2,10.2307_2779555,https://www.jstor.org/stable/2779555,1982.0,Saying it Wrong with Figures: A Comment on Zeisel,Sociology,American Journal of Sociology,Peter H. Rossi; Richard A. Berk; Kenneth J. Lenihan,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779555.txt,1837.0,4.0
journal-article-10.2307_2779557,7,10,11,10.2307_2779557,https://www.jstor.org/stable/2779557,1982.0,The Association between Husbands' and Wives' Occupations in Two-Earner Families,Sociology,American Journal of Sociology,Michael Hout,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779557.txt,5226.0,13.0
journal-article-10.2307_2779585,38,17,37,10.2307_2779585,https://www.jstor.org/stable/2779585,1987.0,How Many Emotions Are There? Wedding the Social and the Autonomic Components,Sociology,American Journal of Sociology,Theodore D. Kemper,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779585.txt,11637.0,27.0
journal-article-10.2307_2779586,7,27,44,10.2307_2779586,https://www.jstor.org/stable/2779586,1987.0,Sympathy Biography and Sympathy Margin,Sociology,American Journal of Sociology,Candace Clark,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779586.txt,14810.0,32.0
journal-article-10.2307_2779587,6,31,13,10.2307_2779587,https://www.jstor.org/stable/2779587,1987.0,The Seriousness of Acts and Social Contexts: A Test of Black's Theory of the Behavior of Law,Sociology,American Journal of Sociology,Larry A. Hembroff,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779587.txt,10793.0,26.0
journal-article-10.2307_2779588,58,49,11,10.2307_2779588,https://www.jstor.org/stable/2779588,1987.0,Urban Black Violence: The Effect of Male Joblessness and Family Disruption,Sociology,American Journal of Sociology,Robert J. Sampson,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779588.txt,14313.0,35.0
journal-article-10.2307_2779589,1,27,6,10.2307_2779589,https://www.jstor.org/stable/2779589,1987.0,"Gun Ownership and the ""Southern Subculture of Violence""",Sociology,American Journal of Sociology,Jo Dixon; Alan J. Lizotte,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779589.txt,8699.0,23.0
journal-article-10.2307_2779590,5,56,77,10.2307_2779590,https://www.jstor.org/stable/2779590,1987.0,Toward an Integrated Theory of White-Collar Crime,Sociology,American Journal of Sociology,James William Coleman,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779590.txt,15513.0,34.0
journal-article-10.2307_2779632,19,71,8,10.2307_2779632,https://www.jstor.org/stable/2779632,1985.0,The Class Structure of Gender and Delinquency: Toward a Power-Control Theory of Common Delinquent Behavior,Sociology,American Journal of Sociology,John Hagan; A. R. Gillis; John Simpson,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779632.txt,10698.0,28.0
journal-article-10.2307_2779633,11,48,44,10.2307_2779633,https://www.jstor.org/stable/2779633,1985.0,Democratizing Organizations: A Case Study of a Union Reform Movement,Sociology,American Journal of Sociology,Philip W. Nyden,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779633.txt,10120.0,25.0
journal-article-10.2307_2779634,37,55,17,10.2307_2779634,https://www.jstor.org/stable/2779634,1985.0,The Global Context of Metropolitan Growth: Houston and the Oil Industry,Sociology,American Journal of Sociology,Joe R. Feagin,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779634.txt,11241.0,27.0
journal-article-10.2307_2779635,15,36,210,10.2307_2779635,https://www.jstor.org/stable/2779635,1985.0,"Cultural Capital, Educational Attainment, and Marital Selection",Sociology,American Journal of Sociology,Paul DiMaggio; John Mohr,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779635.txt,11973.0,31.0
journal-article-10.2307_2779636,244,24,8,10.2307_2779636,https://www.jstor.org/stable/2779636,1985.0,Concentration and Specialization: Dynamics of Niche Width in Populations of Organizations,Sociology,American Journal of Sociology,Glenn R. Carroll,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779636.txt,8636.0,22.0
journal-article-10.2307_2779637,65,75,5,10.2307_2779637,https://www.jstor.org/stable/2779637,1985.0,On the Resolution of Role Incompatibility: A Life Event History Analysis of Family Roles and Marijuana Use,Sociology,American Journal of Sociology,Kazuo Yamaguchi; Denise B. Kandel,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779637.txt,16127.0,42.0
journal-article-10.2307_2779671,2,21,14,10.2307_2779671,https://www.jstor.org/stable/2779671,1987.0,"The Transformation of the American Class Structure, 1960-1980",Sociology,American Journal of Sociology,Erik Olin Wright; Bill Martin,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779671.txt,11784.0,29.0
journal-article-10.2307_2779672,24,19,3,10.2307_2779672,https://www.jstor.org/stable/2779672,1987.0,Making it Underground: Comparative Material on the Informal Sector in Western Market Economies,Sociology,American Journal of Sociology,Alejandro Portes; Saskia Sassen-Koob,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779672.txt,13014.0,32.0
journal-article-10.2307_2779673,4,70,12,10.2307_2779673,https://www.jstor.org/stable/2779673,1987.0,"Technology, Control, and the Social Organization of Work at a British Hardware Firm, 1791-1891",Sociology,American Journal of Sociology,William G. Staples,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779673.txt,11994.0,27.0
journal-article-10.2307_2779674,10,7,15,10.2307_2779674,https://www.jstor.org/stable/2779674,1987.0,Labor-Market Entry and the Sexual Segregation of Careers in the Federal Republic of Germany,Sociology,American Journal of Sociology,Hans-Peter Blossfeld,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779674.txt,11516.0,30.0
journal-article-10.2307_2779675,0,6,40,10.2307_2779675,https://www.jstor.org/stable/2779675,1987.0,The Professionalization of Administration and Equal Employment Opportunity in the U. S. Federal Government,Sociology,American Journal of Sociology,Thomas A. DiPrete,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779675.txt,9360.0,22.0
journal-article-10.2307_2779676,45,25,11,10.2307_2779676,https://www.jstor.org/stable/2779676,1987.0,"Minority Concentration and Earnings Inequality: Blacks, Hispanics, and Asians Compared",Sociology,American Journal of Sociology,Marta Tienda; Ding-Tzann Lii,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779676.txt,10000.0,25.0
journal-article-10.2307_2779715,7,8,42,10.2307_2779715,https://www.jstor.org/stable/2779715,1986.0,Alfred Schutz and the Austrian School of Economics,Sociology,American Journal of Sociology,Christopher Prendergast,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779715.txt,11376.0,26.0
journal-article-10.2307_2779716,69,32,10,10.2307_2779716,https://www.jstor.org/stable/2779716,1986.0,The Density of Acquaintanceship: An Overlooked Variable in Community Research?,Sociology,American Journal of Sociology,William R. Freudenburg,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779716.txt,15499.0,37.0
journal-article-10.2307_2779717,4,24,24,10.2307_2779717,https://www.jstor.org/stable/2779717,1986.0,Recruitment to High-Risk Activism: The Case of Freedom Summer,Sociology,American Journal of Sociology,Doug McAdam,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779717.txt,11162.0,27.0
journal-article-10.2307_2779718,16,19,1,10.2307_2779718,https://www.jstor.org/stable/2779718,1986.0,Sex Differences in the Entry Into Marriage,Sociology,American Journal of Sociology,Frances Kobrin Goldscheider; Linda J. Waite,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779718.txt,8397.0,19.0
journal-article-10.2307_2779719,1,29,11,10.2307_2779719,https://www.jstor.org/stable/2779719,1986.0,Generating Applause: A Study of Rhetoric and Response at Party Political Conferences,Sociology,American Journal of Sociology,John Heritage; David Greatbatch,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779719.txt,17958.0,48.0
journal-article-10.2307_2779758,0,16,108,10.2307_2779758,https://www.jstor.org/stable/2779758,1985.0,Self-Labeling Processes in Mental Illness: The Role of Emotional Deviance,Sociology,American Journal of Sociology,Peggy A. Thoits,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779758.txt,12562.0,29.0
journal-article-10.2307_2779759,4,86,39,10.2307_2779759,https://www.jstor.org/stable/2779759,1985.0,Class Reproduction Among Men and Women in France: Reproduction Theory on Its Home Ground,Sociology,American Journal of Sociology,Robert V. Robinson; Maurice A. Garnier,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779759.txt,11585.0,31.0
journal-article-10.2307_2779760,31,2,18,10.2307_2779760,https://www.jstor.org/stable/2779760,1985.0,Social Mobility in Great Britain and the United States,Sociology,American Journal of Sociology,Alan C. Kerckhoff; Richard T. Campbell; Idee Winfield-Laird,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779760.txt,10182.0,28.0
journal-article-10.2307_2779761,17,42,85,10.2307_2779761,https://www.jstor.org/stable/2779761,1985.0,Social Inequality and the Arts,Sociology,American Journal of Sociology,Judith R. Blau; Peter M. Blau; Reid M. Golden,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779761.txt,9285.0,23.0
journal-article-10.2307_2779762,14,27,64,10.2307_2779762,https://www.jstor.org/stable/2779762,1985.0,Institutions and Schools of Thought: The Neogrammarians,Sociology,American Journal of Sociology,Olga Amsterdamska,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779762.txt,11846.0,27.0
journal-article-10.2307_2779763,1,67,3,10.2307_2779763,https://www.jstor.org/stable/2779763,1985.0,"Exchange, Structure, and Symmetry in Occupational Mobility",Sociology,American Journal of Sociology,Michael E. Sobel; Michael Hout; Otis Dudley Duncan,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779763.txt,5564.0,14.0
journal-article-10.2307_2779797,5,7,47,10.2307_2779797,https://www.jstor.org/stable/2779797,1986.0,Marxisms as Utopias: Evolving Ideologies,Sociology,American Journal of Sociology,Immanuel Wallerstein,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779797.txt,6551.0,14.0
journal-article-10.2307_2779798,6,58,61,10.2307_2779798,https://www.jstor.org/stable/2779798,1986.0,"Social Theory, Social Research, and a Theory of Action",Sociology,American Journal of Sociology,James S. Coleman,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779798.txt,12198.0,27.0
journal-article-10.2307_2779799,15,19,52,10.2307_2779799,https://www.jstor.org/stable/2779799,1986.0,Is 1980s Sociology in the Doldrums?,Sociology,American Journal of Sociology,Randall Collins,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779799.txt,9180.0,20.0
journal-article-10.2307_2779800,2,252,24,10.2307_2779800,https://www.jstor.org/stable/2779800,1986.0,"Gender, Power, and Legitimation: A Test of Three Theories",Sociology,American Journal of Sociology,Linda D. Molm,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779800.txt,12915.0,31.0
journal-article-10.2307_2779801,11,11,8,10.2307_2779801,https://www.jstor.org/stable/2779801,1986.0,Trends in the Effects of Family Background on Educational Attainment in the Philippines,Sociology,American Journal of Sociology,Herbert L. Smith; Paul P. L. Cheung,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779801.txt,8546.0,22.0
journal-article-10.2307_2779802,28,32,6,10.2307_2779802,https://www.jstor.org/stable/2779802,1986.0,Structural Determinants of Intergroup Association: Interracial Marriage and Crime,Sociology,American Journal of Sociology,Scott J. South; Steven F. Messner,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779802.txt,9249.0,22.0
journal-article-10.2307_2779839,37,29,352,10.2307_2779839,https://www.jstor.org/stable/2779839,1987.0,Social Contagion and Innovation: Cohesion versus Structural Equivalence,Sociology,American Journal of Sociology,Ronald S. Burt,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779839.txt,21211.0,49.0
journal-article-10.2307_2779842,0,13,7,10.2307_2779842,https://www.jstor.org/stable/2779842,1987.0,The Psycho-Economics of Feeling Underpaid: Distributive Justice and the Earnings of Husbands and Wives,Sociology,American Journal of Sociology,John Mirowsky,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779842.txt,12034.0,31.0
journal-article-10.2307_2779843,18,21,12,10.2307_2779843,https://www.jstor.org/stable/2779843,1987.0,Split Labor Market and the State: The Effect of Modernization on Jewish Industrial Workers in Tsarist Russia,Sociology,American Journal of Sociology,Yoav Peled; Gershon Shafir,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779843.txt,11547.0,26.0
journal-article-10.2307_2779878,11,28,4,10.2307_2779878,https://www.jstor.org/stable/2779878,1985.0,"Age, Crime, and Social Explanation",Sociology,American Journal of Sociology,David F. Greenberg,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779878.txt,10007.0,21.0
journal-article-10.2307_2779879,2,9,2,10.2307_2779879,https://www.jstor.org/stable/2779879,1985.0,"Age and Crime, Logic and Scholarship: Comment on Greenberg",Sociology,American Journal of Sociology,Travis Hirschi; Michael Gottfredson,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779879.txt,2562.0,6.0
journal-article-10.2307_2779880,3,15,54,10.2307_2779880,https://www.jstor.org/stable/2779880,1985.0,Consensus and Conflict at the Onset of Revolution: A Quantitative Study of France in 1789,Sociology,American Journal of Sociology,John Markoff; Gilbert Shapiro,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779880.txt,11216.0,26.0
journal-article-10.2307_2779881,4,29,37,10.2307_2779881,https://www.jstor.org/stable/2779881,1985.0,Determinants of Economic Attitudes in the American Business Elite,Sociology,American Journal of Sociology,Allen H. Barton,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779881.txt,10157.0,34.0
journal-article-10.2307_2779882,11,38,1,10.2307_2779882,https://www.jstor.org/stable/2779882,1985.0,New Light on the 16-Fold Table,Sociology,American Journal of Sociology,Otis Dudley Duncan,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779882.txt,18773.0,41.0
journal-article-10.2307_2779883,22,14,9,10.2307_2779883,https://www.jstor.org/stable/2779883,1985.0,Gender and Opportunity in the Federal Bureaucracy,Sociology,American Journal of Sociology,William T. Markham; Scott J. South; Charles M. Bonjean; Judy Corder,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779883.txt,8256.0,22.0
journal-article-10.2307_2779914,19,37,56,10.2307_2779914,https://www.jstor.org/stable/2779914,1986.0,"Class Formation, Politics, and Institutions: Schooling in the United States",Sociology,American Journal of Sociology,Richard Rubinson,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779914.txt,13310.0,30.0
journal-article-10.2307_2779916,2,19,3,10.2307_2779916,https://www.jstor.org/stable/2779916,1986.0,Job Stability Among Young Women: A Comparison of Traditional and Nontraditional Occupations,Sociology,American Journal of Sociology,Linda J. Waite; Sue E. Berryman,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779916.txt,11627.0,28.0
journal-article-10.2307_2779917,13,23,53,10.2307_2779917,https://www.jstor.org/stable/2779917,1986.0,"Durkheim, Frazer, and Smith: The Role of Analogies and Exemplars in the Development of Durkheim's Sociology of Religion",Sociology,American Journal of Sociology,Robert Alun Jones,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779917.txt,15251.0,32.0
journal-article-10.2307_2779918,49,24,4,10.2307_2779918,https://www.jstor.org/stable/2779918,1986.0,"Suicide in America: A Test of Durkheim's Theory of Religious and Family Integration, 1933-1980",Sociology,American Journal of Sociology,K. D. Breault,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779918.txt,11999.0,29.0
journal-article-10.2307_2779919,12,8,12,10.2307_2779919,https://www.jstor.org/stable/2779919,1986.0,Things Are Rarely Black and White: Admitting Gray Into the Converse Model of Attitude Stability,Sociology,American Journal of Sociology,Charles J. Brody,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779919.txt,8190.0,21.0
journal-article-10.2307_2779958,15,23,20,10.2307_2779958,https://www.jstor.org/stable/2779958,1986.0,Men and Women at Work: Sex Segregation and Statistical Discrimination,Sociology,American Journal of Sociology,William T. Bielby; James N. Baron,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779958.txt,16306.0,41.0
journal-article-10.2307_2779959,17,100,179,10.2307_2779959,https://www.jstor.org/stable/2779959,1986.0,From Ambushes to Golden Parachutes: Corporate Takeovers as an Instance of Cultural Framing and Institutional Integration,Sociology,American Journal of Sociology,Paul M. Hirsch,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779959.txt,15316.0,38.0
journal-article-10.2307_2779960,134,35,66,10.2307_2779960,https://www.jstor.org/stable/2779960,1986.0,Organizational Task and Institutional Environments in Ecological Perspective: Findings from the Local Newspaper Industry,Sociology,American Journal of Sociology,Glenn R. Carroll; Yangchung Paul Huo,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779960.txt,12605.0,36.0
journal-article-10.2307_2779961,2,20,12,10.2307_2779961,https://www.jstor.org/stable/2779961,1986.0,The Contagiousness of Aircraft Hijacking,Sociology,American Journal of Sociology,Robert T. Holden,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779961.txt,12218.0,31.0
journal-article-10.2307_2779962,5,38,25,10.2307_2779962,https://www.jstor.org/stable/2779962,1986.0,Economic Segmentation and Politics,Sociology,American Journal of Sociology,Richard Apostle; Don Clairmont; Lars Osberg,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779962.txt,10091.0,27.0
journal-article-10.2307_2779963,20,43,8,10.2307_2779963,https://www.jstor.org/stable/2779963,1986.0,Cross-national Patterns and Determinants of Female Retirement,Sociology,American Journal of Sociology,Fred C. Pampel; Sookja Park,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779963.txt,10296.0,24.0
journal-article-10.2307_2779996,3,9,20,10.2307_2779996,https://www.jstor.org/stable/2779996,1987.0,"Changes in Religious Commitment in the United States, Holland, and Japan",Sociology,American Journal of Sociology,Masamichi Sasaki; Tatsuzo Suzuki,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779996.txt,8687.0,22.0
journal-article-10.2307_2779997,2,17,152,10.2307_2779997,https://www.jstor.org/stable/2779997,1987.0,"The Fabrication of Meaning: Literary Interpretation in the United States, Great Britain, and the West Indies",Sociology,American Journal of Sociology,Wendy Griswold,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779997.txt,18322.0,41.0
journal-article-10.2307_2779998,1,4,62,10.2307_2779998,https://www.jstor.org/stable/2779998,1987.0,"Men, Women, and the Premed Persistence Gap: A Normative Alternatives Approach",Sociology,American Journal of Sociology,Robert Fiorentine,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779998.txt,9916.0,22.0
journal-article-10.2307_2779999,33,20,21,10.2307_2779999,https://www.jstor.org/stable/2779999,1987.0,Adolphe Quetelet and the Origins of Positivist Criminology,Sociology,American Journal of Sociology,Piers Beirne,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2779999.txt,13631.0,30.0
journal-article-10.2307_2780000,0,33,2,10.2307_2780000,https://www.jstor.org/stable/2780000,1987.0,Power and Centrality: A Family of Measures,Sociology,American Journal of Sociology,Phillip Bonacich,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2780000.txt,4759.0,13.0
journal-article-10.2307_2780001,57,14,27,10.2307_2780001,https://www.jstor.org/stable/2780001,1987.0,Unification Research Programs: Integrating Two Structural Theories,Sociology,American Journal of Sociology,Thomas J. Fararo; John Skvoretz,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2780001.txt,11569.0,27.0
journal-article-10.2307_2780038,42,26,3,10.2307_2780038,https://www.jstor.org/stable/2780038,1987.0,Extracommunity Dynamics and the Ecology of Delinquency,Sociology,American Journal of Sociology,"Janet L. Heitgerd; Robert J. Bursik, Jr.",/vol_b/data/jstor_data/ocr/journal-article-10.2307_2780038.txt,5075.0,13.0
journal-article-10.2307_2780039,3,119,9,10.2307_2780039,https://www.jstor.org/stable/2780039,1987.0,Class in the Household: A Power-Control Theory of Gender and Delinquency,Sociology,American Journal of Sociology,John Hagan; John Simpson; A. R. Gillis,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2780039.txt,11871.0,29.0
journal-article-10.2307_2780040,30,1,1,10.2307_2780040,https://www.jstor.org/stable/2780040,1987.0,The Interracial Nature of Violent Crimes: A Reexamination,Sociology,American Journal of Sociology,Robert M. O'Brien,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2780040.txt,7528.0,19.0
journal-article-10.2307_2780041,38,29,0,10.2307_2780041,https://www.jstor.org/stable/2780041,1987.0,Job Mobility and Drug Use: An Event History Analysis,Sociology,American Journal of Sociology,Denise B. Kandel; Kazuo Yamaguchi,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2780041.txt,16751.0,43.0
journal-article-10.2307_2780042,27,97,11,10.2307_2780042,https://www.jstor.org/stable/2780042,1987.0,Short-Term Projects and Emergent Careers: Evidence from Hollywood,Sociology,American Journal of Sociology,Robert R. Faulkner; Andy B. Anderson,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2780042.txt,13475.0,31.0
journal-article-10.2307_2780043,451,50,28,10.2307_2780043,https://www.jstor.org/stable/2780043,1987.0,"The Ecology of Organizational Founding: American Labor Unions, 1836-1985",Sociology,American Journal of Sociology,Michael T. Hannan; John Freeman,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2780043.txt,13616.0,34.0
journal-article-10.2307_2780044,2,63,63,10.2307_2780044,https://www.jstor.org/stable/2780044,1987.0,Face and Favor: The Chinese Power Game,Sociology,American Journal of Sociology,Kwang-kuo Hwang,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2780044.txt,13453.0,31.0
journal-article-10.2307_2780085,2,92,16,10.2307_2780085,https://www.jstor.org/stable/2780085,1985.0,Nonverbal Cues and Status: An Expectation States Approach,Sociology,American Journal of Sociology,Cecilia L. Ridgeway; Joseph Berger; LeRoy Smith,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2780085.txt,10940.0,24.0
journal-article-10.2307_2780086,0,59,177,10.2307_2780086,https://www.jstor.org/stable/2780086,1985.0,Hegemony and Mass Culture: A Semiotic Approach,Sociology,American Journal of Sociology,M. Gottdiener,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2780086.txt,10250.0,23.0
journal-article-10.2307_2780087,4,5,5,10.2307_2780087,https://www.jstor.org/stable/2780087,1985.0,Latent Structure Models for Relationally Defined Social Classes,Sociology,American Journal of Sociology,Peter V. Marsden,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2780087.txt,7650.0,20.0
journal-article-10.2307_2780088,16,91,49,10.2307_2780088,https://www.jstor.org/stable/2780088,1985.0,Social Movements and Network Analysis: A Case Study of Nineteenth-Century Women's Reform in New York State,Sociology,American Journal of Sociology,Naomi Rosenthal; Meryl Fingrutd; Michele Ethier; Roberta Karant; David McDonald,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2780088.txt,13630.0,33.0
journal-article-10.2307_2780089,9,18,20,10.2307_2780089,https://www.jstor.org/stable/2780089,1985.0,Marital Disruption: Structual and Temporal Dimensions,Sociology,American Journal of Sociology,S. Philip Morgan; Ronald R. Rindfuss,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2780089.txt,9028.0,23.0
journal-article-10.2307_2780121,38,29,102,10.2307_2780121,https://www.jstor.org/stable/2780121,1986.0,The Matter of Habit,Sociology,American Journal of Sociology,Charles Camic,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2780121.txt,23370.0,49.0
journal-article-10.2307_2780122,4,15,44,10.2307_2780122,https://www.jstor.org/stable/2780122,1986.0,Immortalizing the Self Through Sport,Sociology,American Journal of Sociology,Raymond L. Schmitt; Wilbert M. Leonard II,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2780122.txt,10321.0,24.0
journal-article-10.2307_2780123,23,51,18,10.2307_2780123,https://www.jstor.org/stable/2780123,1986.0,"Declining Union Membership in the Post-World War II Era: The United Furniture Workers of America, 1939-1982",Sociology,American Journal of Sociology,Daniel B. Cornfield,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2780123.txt,16611.0,42.0
journal-article-10.2307_2780124,53,41,25,10.2307_2780124,https://www.jstor.org/stable/2780124,1986.0,Community Population Size and Social Heterogeneity: An Empirical Test,Sociology,American Journal of Sociology,Thomas C. Wilson,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2780124.txt,5273.0,16.0
journal-article-10.2307_2780125,0,62,16,10.2307_2780125,https://www.jstor.org/stable/2780125,1986.0,Friendships and Delinquency,Sociology,American Journal of Sociology,Peggy C. Giordano; Stephen A. Cernkovich; M. D. Pugh,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2780125.txt,12580.0,33.0
