article_id,demographic_count,relational_count,cultural_count,doi,jstor_url,publicationYear,article_name,primary_subject,journal_title,creator,file_name,wordCount,pageCount
journal-article-10.2307_3380073,0,5,2,10.2307_3380073,https://www.jstor.org/stable/3380073,1980.0,Sharing Productivity Information: Sub-Theme Session 3,Management & Organizational Behavior,Public Productivity Review,Marc Holzer,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380073.txt,2556.0,8.0
journal-article-10.2307_3380074,1,0,2,10.2307_3380074,https://www.jstor.org/stable/3380074,1980.0,"Filling the ""Gaps"" in Executive Branch Supporting Activities: Sub-Theme Session 4",Management & Organizational Behavior,Public Productivity Review,Sherry A. Suttles,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380074.txt,1620.0,5.0
journal-article-10.2307_3380075,5,2,5,10.2307_3380075,https://www.jstor.org/stable/3380075,1980.0,Rationalizing Current Federal Efforts: Sub-Theme Session 5,Management & Organizational Behavior,Public Productivity Review,George J. Washnis,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380075.txt,2583.0,8.0
journal-article-10.2307_3380076,0,4,4,10.2307_3380076,https://www.jstor.org/stable/3380076,1980.0,Meeting the Challenge: A Response to the Conference's Recommendations,Management & Organizational Behavior,Public Productivity Review,Norman Beckman,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380076.txt,2798.0,8.0
journal-article-10.2307_3380077,0,5,10,10.2307_3380077,https://www.jstor.org/stable/3380077,1980.0,"Report to the National Productivity Council, November 1979",Management & Organizational Behavior,Public Productivity Review,,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380077.txt,8052.0,23.0
journal-article-10.2307_3380094,2,4,3,10.2307_3380094,https://www.jstor.org/stable/3380094,1979.0,Productivity in the Public Sector: The Impact of Collective Bargaining and Other Considerations,Management & Organizational Behavior,Public Productivity Review,Neuman F. Pollack,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380094.txt,4584.0,13.0
journal-article-10.2307_3380095,0,11,1,10.2307_3380095,https://www.jstor.org/stable/3380095,1979.0,A Productivity Program for Local Government,Management & Organizational Behavior,Public Productivity Review,David Wilkins,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380095.txt,2959.0,9.0
journal-article-10.2307_3380097,1,11,0,10.2307_3380097,https://www.jstor.org/stable/3380097,1979.0,Developing a Program Performance Evaluation System for Local Government: A Case Study,Management & Organizational Behavior,Public Productivity Review,Robert W. Ingram,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380097.txt,2834.0,9.0
journal-article-10.2307_3380098,3,17,5,10.2307_3380098,https://www.jstor.org/stable/3380098,1979.0,Performance Budgeting in American Cities,Management & Organizational Behavior,Public Productivity Review,Lewis Friedman,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380098.txt,3772.0,13.0
journal-article-10.2307_3380099,1,4,3,10.2307_3380099,https://www.jstor.org/stable/3380099,1979.0,"""Language Barriers"" in Public Productivity Analysis: The Case of Efficiency and Effectiveness",Management & Organizational Behavior,Public Productivity Review,Charles G. Leathers,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380099.txt,1852.0,6.0
journal-article-10.2307_3380100,31,30,11,10.2307_3380100,https://www.jstor.org/stable/3380100,1979.0,Productivity and Accountability: Weeding out the Target Population of Social Welfare Programs,Management & Organizational Behavior,Public Productivity Review,James Latimore,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380100.txt,5684.0,15.0
journal-article-10.2307_3380101,14,3,1,10.2307_3380101,https://www.jstor.org/stable/3380101,1979.0,Assessment Centers in the Public Sector,Management & Organizational Behavior,Public Productivity Review,Charles Wise,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380101.txt,2102.0,6.0
journal-article-10.2307_3380108,7,14,4,10.2307_3380108,https://www.jstor.org/stable/3380108,1981.0,Problems and Issues in Human Service Productivity Improvement,Management & Organizational Behavior,Public Productivity Review,C. Gregory Buntz,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380108.txt,7726.0,22.0
journal-article-10.2307_3380109,6,9,2,10.2307_3380109,https://www.jstor.org/stable/3380109,1981.0,Productivity via Computer Technology,Management & Organizational Behavior,Public Productivity Review,Ann S. Altmeyer; Lisle S. Bozeman,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380109.txt,4124.0,14.0
journal-article-10.2307_3380110,8,10,10,10.2307_3380110,https://www.jstor.org/stable/3380110,1981.0,A Therapeutic Perspective of Health Care Productivity,Management & Organizational Behavior,Public Productivity Review,Thomas C. Webster,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380110.txt,17147.0,20.0
journal-article-10.2307_3380111,7,63,11,10.2307_3380111,https://www.jstor.org/stable/3380111,1981.0,Productivity and Performance Indicators in State Human Service Agencies,Management & Organizational Behavior,Public Productivity Review,Robert P. McGowan,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380111.txt,8500.0,25.0
journal-article-10.2307_3380112,15,14,5,10.2307_3380112,https://www.jstor.org/stable/3380112,1981.0,A Comparative and Contingency Approach to Productivity in Human Service Organizations,Management & Organizational Behavior,Public Productivity Review,John M. Stevens,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380112.txt,8707.0,18.0
journal-article-10.2307_3380137,7,2,2,10.2307_3380137,https://www.jstor.org/stable/3380137,1975.0,Government Accountability: For What?,Management & Organizational Behavior,Public Productivity Review,John S. Thomas,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380137.txt,2748.0,6.0
journal-article-10.2307_3380139,5,2,4,10.2307_3380139,https://www.jstor.org/stable/3380139,1975.0,Firefighting Productivity in Wilmington: A Case History,Management & Organizational Behavior,Public Productivity Review,David W. Singleton,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380139.txt,5009.0,11.0
journal-article-10.2307_3380142,0,1,0,10.2307_3380142,https://www.jstor.org/stable/3380142,1975.0,"What Does the Package Really Cost? (Presentation to ICMA Conference, Seattle, 1975)",Management & Organizational Behavior,Public Productivity Review,"George P. Barbour, Jr.",/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380142.txt,2431.0,6.0
journal-article-10.2307_3380143,1,8,3,10.2307_3380143,https://www.jstor.org/stable/3380143,1975.0,The Productivity Research Project for State Government: A Report on Two Conferences,Management & Organizational Behavior,Public Productivity Review,Robert Quinn,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380143.txt,3599.0,7.0
journal-article-10.2307_3380163,0,4,1,10.2307_3380163,https://www.jstor.org/stable/3380163,1981.0,Productivity Improvement in the Pennsylvania Department of Transportation,Management & Organizational Behavior,Public Productivity Review,James I. Scheiner,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380163.txt,2290.0,7.0
journal-article-10.2307_3380164,5,2,5,10.2307_3380164,https://www.jstor.org/stable/3380164,1981.0,"Measuring Productivity in Government: Federal, State, and Local",Management & Organizational Behavior,Public Productivity Review,Jerome A. Mark,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380164.txt,8458.0,24.0
journal-article-10.2307_3380165,1,6,2,10.2307_3380165,https://www.jstor.org/stable/3380165,1981.0,Developing Quality Productivity Ratios for Public Sector Personnel Services,Management & Organizational Behavior,Public Productivity Review,"Everett E. Adam, Jr.; James C. Hershauer; William A. Ruch",/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380165.txt,5194.0,17.0
journal-article-10.2307_3380171,0,2,0,10.2307_3380171,https://www.jstor.org/stable/3380171,1981.0,Productivity through Worker Incentive and Satisfaction,Management & Organizational Behavior,Public Productivity Review,Daniel D. Hobbs,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380171.txt,1426.0,5.0
journal-article-10.2307_3380174,0,1,2,10.2307_3380174,https://www.jstor.org/stable/3380174,1981.0,An Organizational Development Program,Management & Organizational Behavior,Public Productivity Review,Michael W. Sunner,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380174.txt,1479.0,5.0
journal-article-10.2307_3380220,3,12,3,10.2307_3380220,https://www.jstor.org/stable/3380220,1977.0,Improving Productivity in the Public Sector: An Analysis of Two Tools: Marketing and Citizen Involvement,Management & Organizational Behavior,Public Productivity Review,Judy B. Rosener,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380220.txt,3220.0,9.0
journal-article-10.2307_3380221,18,7,2,10.2307_3380221,https://www.jstor.org/stable/3380221,1977.0,Productivity Measurement in the Fire Service,Management & Organizational Behavior,Public Productivity Review,Robert J. Wallace,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380221.txt,7417.0,25.0
journal-article-10.2307_3380223,3,9,3,10.2307_3380223,https://www.jstor.org/stable/3380223,1977.0,"Hours of Work, Job Satisfaction and Productivity",Management & Organizational Behavior,Public Productivity Review,Ravinder Nanda; James J. Browne,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380223.txt,3679.0,11.0
journal-article-10.2307_3380224,4,12,7,10.2307_3380224,https://www.jstor.org/stable/3380224,1977.0,Productivity Bargaining: Background and Applications,Management & Organizational Behavior,Public Productivity Review,Walter J. Gershenfeld,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380224.txt,5451.0,15.0
journal-article-10.2307_3380225,20,3,2,10.2307_3380225,https://www.jstor.org/stable/3380225,1977.0,Assessment Centers: Acceptable and Cost Effective Too,Management & Organizational Behavior,Public Productivity Review,Richard Steiner,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380225.txt,3422.0,9.0
journal-article-10.2307_3380226,1,13,1,10.2307_3380226,https://www.jstor.org/stable/3380226,1977.0,New Maintenance System Gets Results,Management & Organizational Behavior,Public Productivity Review,John M. Tettemer,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380226.txt,2037.0,7.0
journal-article-10.2307_3380232,2,10,0,10.2307_3380232,https://www.jstor.org/stable/3380232,1979.0,Public Safety Productivity,Management & Organizational Behavior,Public Productivity Review,John M. Stevens; Thomas C. Webster,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380232.txt,4913.0,14.0
journal-article-10.2307_3380233,10,16,3,10.2307_3380233,https://www.jstor.org/stable/3380233,1979.0,"Criminal Justice Expenditures, Employment and Crime among the States",Management & Organizational Behavior,Public Productivity Review,Stanley Vanagunas,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380233.txt,2597.0,8.0
journal-article-10.2307_3380234,5,2,1,10.2307_3380234,https://www.jstor.org/stable/3380234,1979.0,PRODME: Productivity Measurement for Patrol Officers within a City Police Department,Management & Organizational Behavior,Public Productivity Review,Gary K. Tyler; Charles Hastorf,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380234.txt,4652.0,16.0
journal-article-10.2307_3380235,5,4,3,10.2307_3380235,https://www.jstor.org/stable/3380235,1979.0,Towards Improving Police Patrol Productivity: A Method for the Identification and Selection of Performance Standards,Management & Organizational Behavior,Public Productivity Review,Charles P. Shannon; Roger A. Hanson,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380235.txt,2493.0,8.0
journal-article-10.2307_3380236,1,10,0,10.2307_3380236,https://www.jstor.org/stable/3380236,1979.0,"The Quality Dimension of Police Service Productivity: Village of Tinley Park, Illinois",Management & Organizational Behavior,Public Productivity Review,James Hershauer,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380236.txt,3335.0,12.0
journal-article-10.2307_3380274,4,19,5,10.2307_3380274,https://www.jstor.org/stable/3380274,1976.0,"First Western Conference on Municipal Productivity and Quality of Working Life ""Partners for Productivity""",Management & Organizational Behavior,Public Productivity Review,Randy H. Hamilton,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380274.txt,5818.0,19.0
journal-article-10.2307_3380275,2,19,9,10.2307_3380275,https://www.jstor.org/stable/3380275,1976.0,Hospital Productivity: An Evaluation of Proposed Measurement Methods,Management & Organizational Behavior,Public Productivity Review,Bruce R. Neumann,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380275.txt,5106.0,14.0
journal-article-10.2307_3380277,0,3,2,10.2307_3380277,https://www.jstor.org/stable/3380277,1976.0,The Effectiveness of Third Sector Organizations: A Start of Disarray in Organizational Theory,Management & Organizational Behavior,Public Productivity Review,W. M. Sukel,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380277.txt,2196.0,7.0
journal-article-10.2307_3380286,3,1,2,10.2307_3380286,https://www.jstor.org/stable/3380286,1981.0, O·K Work. Incorporating Quality into the Productivity Equation ,Management & Organizational Behavior,Public Productivity Review,Ellen Doree Rosen,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380286.txt,3922.0,11.0
journal-article-10.2307_3380288,1,4,0,10.2307_3380288,https://www.jstor.org/stable/3380288,1981.0,Information Systems for Developing Standard Costs: Models for Munipal Users,Management & Organizational Behavior,Public Productivity Review,Frank P. Buffa; George C. Fowler,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380288.txt,12432.0,14.0
journal-article-10.2307_3380289,12,5,3,10.2307_3380289,https://www.jstor.org/stable/3380289,1981.0,Can We Expect Productivity Improvement in the Federal Government?,Management & Organizational Behavior,Public Productivity Review,Brian L. Usilaner,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380289.txt,3290.0,10.0
journal-article-10.2307_3380345,2,3,1,10.2307_3380345,https://www.jstor.org/stable/3380345,1977.0,Educating and Training for Productivity,Management & Organizational Behavior,Public Productivity Review,Marc Holzer; David Tatge,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380345.txt,2211.0,7.0
journal-article-10.2307_3380346,3,14,2,10.2307_3380346,https://www.jstor.org/stable/3380346,1977.0,Developing Curriculum on Public Sector Productivity,Management & Organizational Behavior,Public Productivity Review,Catherine Lovell; Robert Jasper; James F. Sullivan,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380346.txt,2867.0,10.0
journal-article-10.2307_3380347,0,5,0,10.2307_3380347,https://www.jstor.org/stable/3380347,1977.0,Productivity Training for Practitioners,Management & Organizational Behavior,Public Productivity Review,Elaine Morley,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380347.txt,2324.0,7.0
journal-article-10.2307_3380348,2,6,1,10.2307_3380348,https://www.jstor.org/stable/3380348,1977.0,Productivity Measurement: A Challenge for Implementation,Management & Organizational Behavior,Public Productivity Review,Michael E. O'Neill; Ernest A. Unwin,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380348.txt,3274.0,11.0
journal-article-10.2307_3380349,0,3,5,10.2307_3380349,https://www.jstor.org/stable/3380349,1977.0,Management-Labor Productivity Simulation: City of Deficitprone,Management & Organizational Behavior,Public Productivity Review,Roger Canfield; Marc Holzer,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380349.txt,2145.0,10.0
journal-article-10.2307_3380373,14,4,0,10.2307_3380373,https://www.jstor.org/stable/3380373,1976.0,The Identification and Selection of Geographic Priority Areas: City of Memphis,Management & Organizational Behavior,Public Productivity Review,Don Paight; Hershel Lipow,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380373.txt,3576.0,11.0
journal-article-10.2307_3380375,30,18,7,10.2307_3380375,https://www.jstor.org/stable/3380375,1976.0,The Enlarged Concept of Productivity Measurement in Government: A Review of Some Strategies,Management & Organizational Behavior,Public Productivity Review,Gilbert B. Siegel,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380375.txt,8909.0,23.0
journal-article-10.2307_3380377,3,0,0,10.2307_3380377,https://www.jstor.org/stable/3380377,1976.0,Cost Accounting Procedures for Public Libraries: A Model,Management & Organizational Behavior,Public Productivity Review,Ed Sayre; Lee Thielen,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380377.txt,3705.0,12.0
journal-article-10.2307_3380379,1,10,6,10.2307_3380379,https://www.jstor.org/stable/3380379,1976.0,Notes on a Public Managers' Conference,Management & Organizational Behavior,Public Productivity Review,Christopher Vasillopulos,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380379.txt,2240.0,5.0
journal-article-10.2307_3380387,1,3,1,10.2307_3380387,https://www.jstor.org/stable/3380387,1978.0,Productivity in the Federal Government: An Overview,Management & Organizational Behavior,Public Productivity Review,Margaret M. O'Rourke,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380387.txt,4007.0,12.0
journal-article-10.2307_3380388,1,0,3,10.2307_3380388,https://www.jstor.org/stable/3380388,1978.0,A Conceptual Niche for Municipal Productivity,Management & Organizational Behavior,Public Productivity Review,Osbin L. Ervin,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380388.txt,3537.0,10.0
journal-article-10.2307_3380389,2,6,1,10.2307_3380389,https://www.jstor.org/stable/3380389,1978.0,Productivity: A Management Tool for Controlling Government Spending,Management & Organizational Behavior,Public Productivity Review,Brian Usilaner,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380389.txt,3373.0,10.0
journal-article-10.2307_3380390,5,13,11,10.2307_3380390,https://www.jstor.org/stable/3380390,1978.0,Union-Management Cooperation in New York,Management & Organizational Behavior,Public Productivity Review,Anna C. Goldoff; David C. Tatge,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380390.txt,4612.0,13.0
journal-article-10.2307_3380391,3,7,0,10.2307_3380391,https://www.jstor.org/stable/3380391,1978.0,The Use of Contracts and Alternative Financing Methods in the Collection of Household Refuse in Urban Areas,Management & Organizational Behavior,Public Productivity Review,William M. Petrovic; Bruce L. Jaffee,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380391.txt,4631.0,13.0
journal-article-10.2307_3380392,0,9,0,10.2307_3380392,https://www.jstor.org/stable/3380392,1978.0,The Little Rock Custodial Make-Buy Study... a Transferable Technology,Management & Organizational Behavior,Public Productivity Review,Roger Lubin,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380392.txt,4007.0,12.0
journal-article-10.2307_3380393,9,6,4,10.2307_3380393,https://www.jstor.org/stable/3380393,1978.0,The Economics of Resource Use in Vocational Rehabilitation: A Case Study of Labor Input Allocation,Management & Organizational Behavior,Public Productivity Review,R. Allen Moran,/vol_b/data/jstor_data/ocr/journal-article-10.2307_3380393.txt,5266.0,16.0
journal-article-10.2307_349426,20,1,1,10.2307_349426,https://www.jstor.org/stable/349426,1971.0,Sociology Uses of Family Data from the Current Population Survey,Sociology,Journal of Marriage and Family,Arthur J. Norton; Robert O. Grymes,/vol_b/data/jstor_data/ocr/journal-article-10.2307_349426.txt,2617.0,4.0
journal-article-10.2307_349644,16,14,22,10.2307_349644,https://www.jstor.org/stable/349644,1972.0,The Matricentric Family System: A Cross-Cultural Examination,Sociology,Journal of Marriage and Family,Robert Staples,/vol_b/data/jstor_data/ocr/journal-article-10.2307_349644.txt,7335.0,10.0
journal-article-10.2307_349847,0,12,9,10.2307_349847,https://www.jstor.org/stable/349847,1971.0,The Femininity Complex and Women Therapists,Sociology,Journal of Marriage and Family,Charlotte Krause,/vol_b/data/jstor_data/ocr/journal-article-10.2307_349847.txt,5136.0,7.0
journal-article-10.2307_349850,0,1,34,10.2307_349850,https://www.jstor.org/stable/349850,1971.0,The Married Professional Woman: A Study in the Tolerance of Domestication,Sociology,Journal of Marriage and Family,Margaret M. Poloma; T. Neal Garland,/vol_b/data/jstor_data/ocr/journal-article-10.2307_349850.txt,7799.0,10.0
journal-article-10.2307_349854,2,22,6,10.2307_349854,https://www.jstor.org/stable/349854,1971.0,"Religiousness, Social Status and Fertility Values in a Catholic Country",Sociology,Journal of Marriage and Family,E. Lambrechts,/vol_b/data/jstor_data/ocr/journal-article-10.2307_349854.txt,4028.0,6.0
journal-article-10.2307_349855,8,5,8,10.2307_349855,https://www.jstor.org/stable/349855,1971.0,The Impact of Desired Family Size upon Family Planning Practices in Rural East Pakistan,Sociology,Journal of Marriage and Family,Patricia Wimberley Mosena; John Stoeckel,/vol_b/data/jstor_data/ocr/journal-article-10.2307_349855.txt,2152.0,4.0
journal-article-10.2307_349856,10,26,18,10.2307_349856,https://www.jstor.org/stable/349856,1971.0,"Underlying Sources of Agreement and Communication between Husbands and Wives in Dacca, East Pakistan",Sociology,Journal of Marriage and Family,Raymond W. Carlaw; Richard Reynolds; Lawrence W. Green; N. I. Khan,/vol_b/data/jstor_data/ocr/journal-article-10.2307_349856.txt,8051.0,13.0
journal-article-10.2307_350310,5,18,30,10.2307_350310,https://www.jstor.org/stable/350310,1972.0,College Impact on Marriage,Sociology,Journal of Marriage and Family,Alan E. Bayer,/vol_b/data/jstor_data/ocr/journal-article-10.2307_350310.txt,6380.0,10.0
journal-article-10.2307_350314,3,7,5,10.2307_350314,https://www.jstor.org/stable/350314,1972.0,Dilemma of Youth: The Choice of Parents or Peers as a Frame of Reference for Behavior,Sociology,Journal of Marriage and Family,"H. Hugh Floyd, Jr.; Donald R. South",/vol_b/data/jstor_data/ocr/journal-article-10.2307_350314.txt,5422.0,8.0
journal-article-10.2307_350321,10,5,14,10.2307_350321,https://www.jstor.org/stable/350321,1972.0,Courtship Patterns Associated with Freedom of Choice of Spouse,Sociology,Journal of Marriage and Family,Paul C. Rosenblatt; Paul C. Cozby,/vol_b/data/jstor_data/ocr/journal-article-10.2307_350321.txt,5065.0,7.0
journal-article-10.2307_350354,1,1,4,10.2307_350354,https://www.jstor.org/stable/350354,1974.0,Personal and Family Characteristics of Cohabiting and Noncohabiting College Students,Sociology,Journal of Marriage and Family,Lura F. Henze; John W. Hudson,/vol_b/data/jstor_data/ocr/journal-article-10.2307_350354.txt,3509.0,6.0
journal-article-10.2307_350355,5,0,1,10.2307_350355,https://www.jstor.org/stable/350355,1974.0,Adolescent Sexual Behavior in Middle America Revisited: 1970-1973,Sociology,Journal of Marriage and Family,Arthur M. Vener; Cyrus S. Stewart,/vol_b/data/jstor_data/ocr/journal-article-10.2307_350355.txt,4927.0,8.0
journal-article-10.2307_350359,4,17,25,10.2307_350359,https://www.jstor.org/stable/350359,1974.0,Marital Power and Marital Happiness in Relation to Problem-Solving Ability,Sociology,Journal of Marriage and Family,Trudy M. Kolb; Murray A. Straus,/vol_b/data/jstor_data/ocr/journal-article-10.2307_350359.txt,6707.0,11.0
journal-article-10.2307_350360,6,4,0,10.2307_350360,https://www.jstor.org/stable/350360,1974.0,"Ages, Reasons and Sex Differences for Children Leaving Home: Observations from Survey Data for Australia",Sociology,Journal of Marriage and Family,C. M. Young,/vol_b/data/jstor_data/ocr/journal-article-10.2307_350360.txt,5573.0,10.0
journal-article-10.2307_350361,34,9,21,10.2307_350361,https://www.jstor.org/stable/350361,1974.0,Type of Marriage and Residential Choices in an African City,Sociology,Journal of Marriage and Family,Joyce Sween; Remi Clignet,/vol_b/data/jstor_data/ocr/journal-article-10.2307_350361.txt,9323.0,14.0
journal-article-10.2307_350363,3,7,14,10.2307_350363,https://www.jstor.org/stable/350363,1974.0,The Extended Family as an Independent Factor in Social Change: A Case from India,Sociology,Journal of Marriage and Family,George H. Conklin,/vol_b/data/jstor_data/ocr/journal-article-10.2307_350363.txt,5175.0,7.0
journal-article-10.2307_350364,15,41,5,10.2307_350364,https://www.jstor.org/stable/350364,1974.0,Family Planning in Rural India: Personal and Community Factors,Sociology,Journal of Marriage and Family,Harjit S. Sandhu; Donald E. Allen,/vol_b/data/jstor_data/ocr/journal-article-10.2307_350364.txt,4742.0,9.0
journal-article-10.2307_350365,13,9,8,10.2307_350365,https://www.jstor.org/stable/350365,1974.0,Research and Discussion around Family Life Cycle: An Account of the 13th Seminar on Family Research,Sociology,Journal of Marriage and Family,Martine Segalen,/vol_b/data/jstor_data/ocr/journal-article-10.2307_350365.txt,3443.0,5.0
journal-article-10.2307_350383,20,1,0,10.2307_350383,https://www.jstor.org/stable/350383,1976.0,The Primary Individual and the Family: Changes in Living Arrangements in the United States since 1940,Sociology,Journal of Marriage and Family,Frances E. Kobrin,/vol_b/data/jstor_data/ocr/journal-article-10.2307_350383.txt,4064.0,7.0
journal-article-10.2307_350386,6,15,7,10.2307_350386,https://www.jstor.org/stable/350386,1976.0,Commitment to Work and to Family: Marital-Status Differences in Women's Earnings,Sociology,Journal of Marriage and Family,Paula M. Hudis,/vol_b/data/jstor_data/ocr/journal-article-10.2307_350386.txt,7083.0,12.0
journal-article-10.2307_350387,3,9,7,10.2307_350387,https://www.jstor.org/stable/350387,1976.0,"Relationship of Wives' Employment Status to Husband, Wife and Pair Satisfaction and Performance",Sociology,Journal of Marriage and Family,Ronald J. Burke; Tamara Weir,/vol_b/data/jstor_data/ocr/journal-article-10.2307_350387.txt,5639.0,9.0
journal-article-10.2307_350389,16,18,4,10.2307_350389,https://www.jstor.org/stable/350389,1976.0,Husband-Wife Differences in the Demand for Children,Sociology,Journal of Marriage and Family,Susan H. Cochrane; Frank D. Bean,/vol_b/data/jstor_data/ocr/journal-article-10.2307_350389.txt,6946.0,11.0
journal-article-10.2307_350395,5,19,14,10.2307_350395,https://www.jstor.org/stable/350395,1976.0,The Role of Grandmothers in Taiwanese Family Socialization,Sociology,Journal of Marriage and Family,Nancy J. Olsen,/vol_b/data/jstor_data/ocr/journal-article-10.2307_350395.txt,6494.0,10.0
journal-article-10.2307_350397,8,23,1,10.2307_350397,https://www.jstor.org/stable/350397,1976.0,Family Planning and Husband-Wife Relationships in Turkey,Sociology,Journal of Marriage and Family,Emelie Olson-Prather,/vol_b/data/jstor_data/ocr/journal-article-10.2307_350397.txt,5151.0,7.0
journal-article-10.2307_350398,4,10,16,10.2307_350398,https://www.jstor.org/stable/350398,1976.0,Stereotypes of Western and African Patterns of Marriage and Family Life,Sociology,Journal of Marriage and Family,Barbara E. Harrell-Bond,/vol_b/data/jstor_data/ocr/journal-article-10.2307_350398.txt,7522.0,10.0
journal-article-10.2307_350416,4,16,1,10.2307_350416,https://www.jstor.org/stable/350416,1976.0,"Education, Wage Rates, and the Division of Labor between Husband and Wife",Sociology,Journal of Marriage and Family,George Farkas,/vol_b/data/jstor_data/ocr/journal-article-10.2307_350416.txt,6974.0,11.0
journal-article-10.2307_350418,30,9,4,10.2307_350418,https://www.jstor.org/stable/350418,1976.0,"Selection of Reference Group, Perceived Reference Group Permissiveness, and Personal Permissiveness Attitudes and Behavior: A Study of Two Consecutive Panels (1967-1971; 1970-1974)",Sociology,Journal of Marriage and Family,Robert H. Walsh; Mary Z. Ferrell; William L. Tolone,/vol_b/data/jstor_data/ocr/journal-article-10.2307_350418.txt,7235.0,13.0
journal-article-10.2307_350477,45,18,39,10.2307_350477,https://www.jstor.org/stable/350477,1977.0,The Human Ecology of Child Maltreatment: A Conceptual Model for Research,Sociology,Journal of Marriage and Family,James Garbarino,/vol_b/data/jstor_data/ocr/journal-article-10.2307_350477.txt,9781.0,15.0
journal-article-10.2307_350479,4,18,16,10.2307_350479,https://www.jstor.org/stable/350479,1977.0,The Chicano Family: A Reanalysis of Conflicting Views,Sociology,Journal of Marriage and Family,Alfredo Mirandé,/vol_b/data/jstor_data/ocr/journal-article-10.2307_350479.txt,6732.0,10.0
journal-article-10.2307_350481,6,3,21,10.2307_350481,https://www.jstor.org/stable/350481,1977.0,Sex Roles and Social Change in the Kibbutz,Sociology,Journal of Marriage and Family,Yaffa Schlesinger,/vol_b/data/jstor_data/ocr/journal-article-10.2307_350481.txt,6055.0,9.0
journal-article-10.2307_350483,27,5,18,10.2307_350483,https://www.jstor.org/stable/350483,1977.0,Unchanging Times: A Comparison of the Everyday Life of Soviet Working Men and Women between 1923 and 1966,Sociology,Journal of Marriage and Family,Michael Paul Sacks,/vol_b/data/jstor_data/ocr/journal-article-10.2307_350483.txt,8922.0,13.0
journal-article-10.2307_350485,11,0,4,10.2307_350485,https://www.jstor.org/stable/350485,1977.0,"Caste, Class and the Love-Marriage: Social Change in India",Sociology,Journal of Marriage and Family,Lauren A. Corwin,/vol_b/data/jstor_data/ocr/journal-article-10.2307_350485.txt,5583.0,9.0
